날짜,시간,구장,경기  홈팀원정팀,구분
2024.10.11 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.12 토,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.13 일,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.14 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.15 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.16 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.17 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.18 금,19:30,포항 스틸야드,종료  포항  1  수원FC  1,파이널 라운드A
2024.10.18 금,19:30,광주 축구 전용경기장,종료  광주  1  대구  1,파이널 라운드B
2024.10.19 토,14:00,전주 월드컵 경기장,종료  전북  0  대전  2,파이널 라운드B
2024.10.19 토,16:30,김천 종합 운동장,종료  김천  0  울산  0,파이널 라운드A
2024.10.19 토,16:30,인천 축구 전용경기장,종료  인천  1  제주  2,파이널 라운드B
2024.10.20 일,15:00,강릉 종합 운동장,종료  강원  1  서울  0,파이널 라운드A
2024.10.21 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.22 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.23 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.24 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.25 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.26 토,14:00,강릉 종합 운동장,종료  강원  1  김천  0,파이널 라운드A
2024.10.26 토,16:30,수원 종합 운동장,종료  수원FC  0  서울  1,파이널 라운드A
2024.10.27 일,14:00,포항 스틸야드,종료  포항  0  울산  2,파이널 라운드A
2024.10.27 일,14:00,대전 월드컵 경기장,종료  대전  1  대구  0,파이널 라운드B
2024.10.27 일,16:30,인천 축구 전용경기장,종료  인천  1  광주  0,파이널 라운드B
2024.10.27 일,16:30,제주 월드컵 경기장,종료  제주  1  전북  0,파이널 라운드B
2024.10.28 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.29 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.30 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.10.31 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.01 금,19:30,울산 종합 운동장,종료  울산  2  강원  1,파이널 라운드A
2024.11.02 토,14:00,전주 월드컵 경기장,종료  전북  0  인천  0,파이널 라운드B
2024.11.02 토,16:30,서울 월드컵 경기장,종료  서울  1  포항  1,파이널 라운드A
2024.11.02 토,16:30,김천 종합 운동장,종료  김천  1  수원FC  0,파이널 라운드A
2024.11.02 토,16:30,광주 축구 전용경기장,종료  광주  0  대전  0,파이널 라운드B
2024.11.03 일,14:00,대구iM뱅크PARK,종료  대구  2  제주  2,파이널 라운드B
2024.11.04 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.05 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.06 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.07 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.08 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.09 토,16:30,수원 종합 운동장,종료  수원FC  4  강원  0,파이널 라운드A
2024.11.10 일,14:00,서울 월드컵 경기장,종료  서울  1  울산  1,파이널 라운드A
2024.11.10 일,14:00,포항 스틸야드,종료  포항  0  김천  3,파이널 라운드A
2024.11.10 일,16:30,인천 축구 전용경기장,종료  인천  1  대전  2,파이널 라운드B
2024.11.10 일,16:30,제주 월드컵 경기장,종료  제주  0  광주  0,파이널 라운드B
2024.11.10 일,16:30,전주 월드컵 경기장,종료  전북  3  대구  1,파이널 라운드B
2024.11.11 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.12 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.13 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.14 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.15 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.16 토,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.17 일,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.18 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.19 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.20 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.21 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.22 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.23 토,14:00,울산 문수 축구경기장,종료  울산  4  수원FC  2,파이널 라운드A
2024.11.23 토,14:00,김천 종합 운동장,종료  김천  1  서울  3,파이널 라운드A
2024.11.23 토,14:00,강릉 종합 운동장,종료  강원  1  포항  0,파이널 라운드A
2024.11.24 일,14:00,광주 축구 전용경기장,종료  광주  1  전북  1,파이널 라운드B
2024.11.24 일,14:00,대구iM뱅크PARK,종료  대구  1  인천  3,파이널 라운드B
2024.11.24 일,14:00,대전 월드컵 경기장,종료  대전  2  제주  1,파이널 라운드B
2024.11.25 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.26 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.27 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.28 목,19:00,천안 종합 운동장,종료  충남아산  4  대구  3,플레이오프
2024.11.29 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.11.30 토,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.01 일,14:00,대구iM뱅크PARK,종료  대구  3  충남아산  1,플레이오프
2024.12.01 일,16:00,목동 종합 운동장,종료  서울E  1  전북  2,플레이오프
2024.12.02 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.03 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.04 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.05 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.06 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.07 토,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.08 일,14:25,전주 월드컵 경기장,종료  전북  2  서울E  1,플레이오프
2024.12.09 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.10 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.11 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.12 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.13 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.14 토,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.15 일,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.16 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.17 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.18 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.19 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.20 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.21 토,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.22 일,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.23 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.24 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.25 수,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.26 목,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.27 금,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.28 토,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.29 일,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.30 월,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
2024.12.31 화,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.,경기가 없습니다.
